attributes_OBJECTID,attributes_USGS_Assigned_ID,attributes_Assigned_Fire_Type,attributes_Fire_Year,attributes_Fire_Polygon_Tier,attributes_Fire_Attribute_Tiers,attributes_GIS_Acres,attributes_GIS_Hectares,attributes_Source_Datasets,attributes_Listed_Fire_Types,attributes_Listed_Fire_Names,attributes_Listed_Fire_Codes,attributes_Listed_Fire_IDs,attributes_Listed_Fire_IRWIN_IDs,attributes_Listed_Fire_Dates,attributes_Listed_Fire_Causes,attributes_Listed_Fire_Cause_Class,attributes_Listed_Rx_Reported_Acres,attributes_Listed_Map_Digitize_Methods,attributes_Listed_Notes,attributes_Processing_Notes,attributes_Wildfire_Notice,attributes_Prescribed_Burn_Notice,attributes_Wildfire_and_Rx_Flag,attributes_Overlap_Within_1_or_2_Flag,attributes_Circleness_Scale,attributes_Circle_Flag,attributes_Exclude_From_Summary_Rasters,attributes_Shape_Length,attributes_Shape_Area,geometry_rings,geometry_curveRings,fire_season_discovery_dates,shortest_distance_to_renton,smoke_impact,Smoke_Impact
13526,13526,Wildfire,1961,1,"1 (4), 3 (6)",55249.74014119425,22358.776572632305,"Comb_National_NIFC_Interagency_Fire_Perimeter_History (4), Comb_National_USFS_Final_Fire_Perimeter (2), Comb_National_WFDSS_Interagency_Fire_Perimeter_History (2), Comb_State_California_Wildfire_Polygons (2)","Wildfire (8), Likely Wildfire (2)","BIG ANTELOPE (5), SOAP BUTTE (5)",No code provided (10),0 (6),,"Listed Wildfire Discovery Date(s): 1961-09-08 (4) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (2), 1961-09-08 - DATE_CUR field (2)",14 - Unknown / Unidentified (2),Undetermined (10),,,,,"Wildfire mapping prior to 1984 was inconsistent, infrequent, and done without the aid of more modern fire mapping methods (GPS and satellite imagery). Areas burned prior to 1984 in this dataset represent only a fraction of what actually burned. While areas burned on or after 1984 are much more accurate and complete, errors still can and do occur. This dataset represents the most complete set of digitized polygon fire data available to the public that we, the authors, were able to collect. It is not a complete collection of all wildfires burned during the time period it represents.","Prescribed fire data in this dataset represents only a fraction of the area burned in prescribed burns across all years due to lack of reporting, particularly on private lands. The missing prescribed burn data becomes more pronounced further back in time, particularly in the southeastern U.S.; however, errors and omissions still occur through the most recent years in this dataset. This dataset represents the most complete set of digitized polygon fire data available to the public that we, the authors, were able to collect. It is not a complete collection of all prescribed burns burned during the time period it represents.",,,0.3987748363134289,,No,83939.24862876808,223587765.72632304,"[[[-2051345.980799999, 326515.43930000067], [-2051248.5265999995, 326361.05900000036], [-2051315.7715000007, 326015.8348999992], [-2051359.3464000002, 325849.06120000035], [-2051372.8436999992, 325797.4032000005], [-2051369.6659999993, 325784.02160000056], [-2051354.2082000002, 325719.2424999997], [-2051339.9708999991, 325659.5462999996], [-2051337.8095999993, 325592.2025000006], [-2051337.4619999994, 325581.2455000002], [-2051322.1334000006, 325524.3841999993], [-2051232.5015999991, 325191.9473000001], [-2051251.6122999992, 325118.80399999954], [-2051276.8867000006, 325022.06909999996], [-2051290.4123999998, 324898.33290000074], [-2051293.4030000009, 324870.9556000009], [-2051263.044399999, 324811.4124999996], [-2051204.8005, 324770.61759999953], [-2051146.5749999993, 324729.8278000001], [-2051118.7065999992, 324748.5909000002], [-2051111.1111999992, 324763.43850000016], [-2051079.3828999996, 324825.3791000005], [-2051071.8177000005, 324840.14609999955], [-2051024.9448000006, 324931.7181000002], [-2050904.6404, 324952.72509999946], [-2050831.2193, 324882.15399999917], [-2050838.9934999999, 324785.2285999991], [-2050841.4103999995, 324755.3139999993], [-2050811.0248000007, 324695.76439999975], [-2050765.4733000007, 324606.4286000002], [-2050794.6754, 324406.78580000065], [-2050906.1327999998, 324331.73860000074], [-2051126.5500000007, 324103.3727000002], [-2051222.8169999998, 323998.5592], [-2051256.0943999998, 323871.19180000015], [-2051260.862400001, 323852.9444999993], [-2051258.3551000003, 323774.63489999995], [-2051201.4510999992, 323552.9638], [-2051157.2268000003, 323282.76219999976], [-2051197.773600001, 323215.47949999943], [-2051272.5397999994, 323105.1652000006], [-2051362.4602000006, 323024.61280000024], [-2051583.0405000001, 322356.1615999993], [-2051605.8933000006, 322180.7826000005], [-2051559.0352999996, 322130.0594999995], [-2051528.4134, 322096.9467999991], [-2051480.5664000008, 322045.1693999991], [-2051303.3498, 321844.5048999991], [-2051274.2104000002, 321734.5211999994], [-2051240.7596000005, 321608.2782000005], [-2051229.0351999998, 321564.0109000001], [-2051222.4137999993, 321539.0117000006], [-2051135.1214000005, 321257.8088000007], [-2051040.1645, 321181.7276000008], [-2051034.771400001, 321182.67259999923], [-2050919.865700001, 321202.73149999976], [-2050837.3932000007, 321236.9008000009], [-2050765.3516000006, 321266.74349999987], [-2050715.9628999997, 321279.99789999984], [-2050670.4032000005, 321190.67449999973], [-2050729.9725000001, 321050.5731000006], [-2050739.8315999992, 321031.3048999999], [-2050776.8578999992, 320959.0226000007], [-2050894.6536999997, 320859.72479999997], [-2051055.5084000006, 320771.4428000003], [-2051120.9561, 320708.0457000006], [-2051013.1017000005, 320769.2123000007], [-2050842.8652999997, 320865.77380000055], [-2050673.3068000004, 320854.77270000055], [-2050666.5040000007, 320854.3367999997], [-2050376.1506999992, 320835.5105000008], [-2049654.1054999996, 320571.32540000044], [-2049582.3734000009, 320543.23110000044], [-2049309.6809, 320562.2690999992], [-2048862.5436000004, 320594.94099999964], [-2048494.0826999992, 320621.4135999996], [-2047632.9491000008, 320913.3155000005], [-2047142.4888000004, 321079.5576000009], [-2046845.1753000002, 321180.3401999995], [-2046719.2827000003, 321100.87219999917], [-2046607.5133999996, 321030.3160999995], [-2046406.9119000006, 320889.7991000004], [-2046450.5710000005, 320722.6372999996], [-2046679.5935999993, 320602.89910000004], [-2046708.0110999998, 320342.65440000035], [-2046594.7436999995, 319867.77889999934], [-2046522.8566999994, 319537.2731999997], [-2046673.4056000002, 319263.7006999999], [-2046516.4686999992, 318956.00650000013], [-2045783.6834999993, 319035.9642999992], [-2045827.3440000005, 318868.78529999964], [-2045982.2206999995, 318730.0859999992], [-2046010.6247000005, 318469.8332000002], [-2045838.4440000001, 318069.0638999995], [-2045792.7114000004, 317789.8348999992], [-2045921.427100001, 317599.8523999993], [-2046176.6119999997, 317531.4132000003], [-2046353.3211000003, 317309.1261], [-2046678.3110000007, 317124.7954999991], [-2047107.9432999995, 317145.5971000008], [-2047240.9945999999, 317090.4848999996], [-2047215.6185999997, 317066.10349999927], [-2047114.5321999993, 316968.9467999991], [-2047125.3734000009, 316927.43909999914], [-2047180.021400001, 316718.1944999993], [-2047176.1868999992, 316707.10160000063], [-2047112.4562999997, 316522.56420000084], [-2046933.6695000008, 316298.45380000025], [-2046942.4157999996, 316281.95079999976], [-2046956.5143999998, 316255.34669999965], [-2047245.6872000005, 315709.5490000006], [-2047125.8017999995, 315411.35080000013], [-2047361.4109000005, 315114.98289999925], [-2047564.2863999996, 314943.99310000055], [-2047666.8399999999, 314702.7466000002], [-2047498.9605, 314436.8443], [-2047612.4363000002, 314153.8076000009], [-2047830.5558000002, 314075.8872999996], [-2047732.4914999995, 313694.1179000009], [-2047686.7479999997, 313414.9053000007], [-2048319.288899999, 313264.73780000024], [-2048626.8111000005, 313298.87450000085], [-2048838.3484000005, 313397.59490000084], [-2049078.1002999991, 313391.8270999994], [-2049156.7896999996, 313389.92569999956], [-2049385.8275000006, 313270.22199999914], [-2049597.3726000004, 313368.9517000001], [-2049839.4086000007, 313653.80900000036], [-2050661.6776, 313685.9144000001], [-2051684.5824999996, 313858.52529999986], [-2052028.8639000002, 313820.9726999998], [-2052173.1807000004, 313805.21279999986], [-2052535.2920999993, 313630.4034000002], [-2053047.9823000003, 313182.0382000003], [-2053517.0077, 312900.83110000007], [-2053692.1064, 312716.6468000002], [-2053789.7358, 312613.9597999994], [-2054007.8763999995, 312536.0329999998], [-2053929.4005999994, 312382.2106999997], [-2053938.490700001, 312328.27410000004], [-2053969.6139000002, 312143.8200000003], [-2054001.4866000004, 311954.8551000003], [-2054725.7507000007, 311605.2067000009], [-2055154.3725000005, 311340.8465999998], [-2055338.7825000007, 311227.1077999994], [-2055552.6099999994, 311014.33809999935], [-2055763.5605999995, 310916.9299999997], [-2056857.1921999995, 310411.9550999999], [-2057607.9584999997, 310411.7616000008], [-2057690.2009999994, 310411.74819999933], [-2057695.4476999994, 310411.7418000009], [-2057727.5384999998, 310411.7385000009], [-2057795.1488000005, 310387.58809999935], [-2057945.704500001, 310333.8128999993], [-2058914.7180000003, 310349.10730000027], [-2059245.7990000006, 310354.32359999977], [-2059411.6205000002, 310173.8538000006], [-2059581.7866999991, 310128.22919999994], [-2059993.9992999993, 310367.39470000006], [-2061553.4689000007, 311212.0033999998], [-2062977.8037999999, 311665.39470000006], [-2064661.9962000009, 311427.4081999995], [-2065020.2807999998, 311544.7916000001], [-2065281.4674999993, 311630.375], [-2065488.7257000003, 311594.20639999956], [-2065818.1558999997, 311544.7042999994], [-2066014.4960999992, 311550.3439000007], [-2066136.2544999998, 311397.2583000008], [-2066309.1421000008, 311179.91640000045], [-2066638.5757, 311130.4135999996], [-2066752.109099999, 310847.41039999947], [-2066837.204, 310824.59779999964], [-2066985.5419999994, 310862.5203000009], [-2067223.2756999992, 311012.4419999998], [-2067275.6031, 311114.9651999995], [-2067419.6162, 311018.0572999995], [-2067530.867900001, 311046.4979999997], [-2067744.7464000005, 310833.7377000004], [-2068037.1009, 310774.75049999915], [-2068407.9357999992, 310869.54670000076], [-2069348.267000001, 310753.33520000055], [-2071325.2875999995, 309698.60390000045], [-2072134.5374999996, 310083.7097999994], [-2071590.5423000008, 311861.29389999993], [-2071374.3358999994, 312385.48929999955], [-2069794.5758999996, 313943.1721999999], [-2069615.2259999998, 314120.0197999999], [-2069239.945699999, 314478.3710999992], [-2067295.3038999997, 316335.3523999993], [-2067235.8977000006, 316389.3972999994], [-2067141.7810999993, 316475.0493000001], [-2067073.0426000003, 316537.5845999997], [-2067015.638699999, 316589.81650000066], [-2066221.1301000006, 317312.70969999954], [-2065841.8901000004, 317657.77219999954], [-2064089.5679000001, 319215.87769999914], [-2063929.4792999998, 319391.1174999997], [-2063924.0282000005, 319397.0819000006], [-2063908.5842000004, 319413.9896000009], [-2063681.7162999995, 319662.3451000005], [-2063537.8616000004, 319819.81650000066], [-2063466.0735, 319898.3958999999], [-2063346.1479000002, 320029.6923999991], [-2063206.4432999995, 320182.61140000075], [-2062860.9975000005, 320560.7814000007], [-2062757.7600999996, 320673.8025000002], [-2062737.8450000007, 320695.6085000001], [-2062736.2342000008, 320697.3792000003], [-2062722.9343999997, 320711.92950000055], [-2062708.0069999993, 320728.2781000007], [-2062705.2821999993, 320731.2547999993], [-2062537.9184000008, 320914.4745000005], [-2062509.3440000005, 320931.0741000008], [-2062191.3045000006, 321115.78449999914], [-2062164.831700001, 321131.15399999917], [-2061916.2216999996, 321023.00650000013], [-2061512.6897999998, 321053.58740000054], [-2061268.3709999993, 321080.27969999984], [-2061141.8760000002, 321165.42259999923], [-2061076.3651, 321209.5091999993], [-2060884.3671000004, 321338.75210000016], [-2059880.9940000009, 321394.2609000001], [-2059662.8422999997, 321472.23860000074], [-2059320.2321000006, 321875.03250000067], [-2059080.2299000006, 322036.5759999994], [-2058857.7848000005, 321979.6911999993], [-2058054.3093999997, 321774.2162999995], [-2057135.7533999998, 321539.29670000076], [-2056873.5874000005, 321472.2449999992], [-2056857.7645999994, 321505.0212999992], [-2056854.3366, 321518.1381999999], [-2056847.2712999992, 321545.1724999994], [-2056819.7146000005, 321650.6146000009], [-2056805.6934999991, 321880.00510000065], [-2056905.6535, 322112.6674000006], [-2056907.5895000007, 322116.46389999986], [-2057011.9331, 322321.0658999998], [-2057266.4220000003, 322489.69480000064], [-2057437.2810999993, 322714.6088999994], [-2057494.1860000007, 322936.2600999996], [-2057467.4773999993, 323214.17950000055], [-2057404.9834000003, 323391.72020000033], [-2057199.9466999993, 323974.17149999924], [-2057121.3487, 324187.05340000056], [-2056993.3364000004, 324413.20109999925], [-2056794.4231000002, 324647.09860000014], [-2056544.1078999992, 324875.93370000087], [-2056462.5072000008, 324950.5278999992], [-2056221.1996999998, 325053.3359999992], [-2056113.1015000008, 325099.37549999915], [-2056101.4694999997, 325104.72440000065], [-2056098.3502999991, 325106.0529999994], [-2055893.8164000008, 325193.41530000046], [-2055630.0614999998, 325400.0282000005], [-2055435.9552999996, 325552.0951000005], [-2055069.2722999994, 325839.33210000023], [-2055065.2313, 325842.50989999995], [-2054623.2567999996, 326188.75129999965], [-2054618.9980999995, 326190.86400000006], [-2054558.2635999992, 326220.9196000006], [-2054463.8439000007, 326267.63829999976], [-2054456.4251000006, 326271.3111000005], [-2054451.8332000002, 326273.5811999999], [-2054448.1262999997, 326275.4076000005], [-2054267.8418000005, 326364.6289000008], [-2054205.8219000008, 326395.32019999996], [-2054174.9049999993, 326410.6292000003], [-2054017.8884999994, 326396.37179999985], [-2053910.2554000001, 326368.8412999995], [-2053755.8680000007, 326418.0086000003], [-2053684.8210000005, 326440.62209999934], [-2053516.7506000008, 326421.9899000004], [-2053506.292199999, 326420.8389999997], [-2053471.1511000004, 326427.9282000009], [-2053461.9591000006, 326429.7882000003], [-2053336.5905000009, 326455.08889999986], [-2053203.5984000005, 326524.6444000006], [-2053092.1377000008, 326599.6961000003], [-2053042.7416999992, 326612.94370000064], [-2052995.6393, 326719.8242000006], [-2052929.9454999994, 326868.8546999991], [-2052855.1894000005, 326979.19019999914], [-2052799.4513000008, 327016.70940000005], [-2052595.5469000004, 327094.0077999998], [-2052338.9096000008, 327154.9989], [-2052228.2937000003, 327181.2973999996], [-2052172.5567000005, 327218.81680000015], [-2052029.9231000002, 327249.74599999934], [-2051953.4832000006, 327266.3175000008], [-2051802.8167000003, 327227.7748000007], [-2051674.2040999997, 327129.6607000008], [-2051649.6341999993, 327110.9265999999], [-2051606.5968999993, 327099.9173000008], [-2051561.0346000008, 327010.60060000047], [-2051537.0216000006, 326926.7857000008], [-2051520.2825000007, 326893.9771999996], [-2051491.4580000006, 326837.4693999998], [-2051396.5210999995, 326761.39360000007], [-2051372.5042000003, 326677.5895000007], [-2051345.980799999, 326515.43930000067]], [[-2052764.3209000006, 319629.5035999995], [-2052739.8544999994, 319623.2440000009], [-2052703.6499000005, 319647.6140999999], [-2052488.9587999992, 319858.8596000001], [-2052487.1434000004, 319860.1826000009], [-2052219.3984999992, 319835.81819999963], [-2052050.0133999996, 320068.14169999957], [-2052002.1610000003, 320133.7818999998], [-2052225.8573000003, 319983.60899999924], [-2052358.8463000003, 319914.08960000053], [-2052543.7481999993, 319909.61470000073], [-2052776.8507000003, 319632.70940000005], [-2052764.3209000006, 319629.5035999995]]]",,['1961-09-08'],490.7208666352415,0.22943580238485942,3.5849344122634283
